conversation_id,scammer_message,user_response,response_type,scam_tactic,risk_score,risk_level,effectiveness_score,timestamp,urgency_keywords,fake_fee_mentions,emotional_manipulation,isolation_attempts,authority_claims,threat_indicators,total_scam_indicators,contains_verification,contains_refusal,contains_expertise,response_strength,is_scam,scam_category,user_success
SCAM_0752,Tax clearance certificate fee required,Why the rush?,counter_attack,emotional_manipulation,6,high,4,2025-11-01 11:51:21,0,1,0,0,0,0,1,0,0,0,4,1,emotional_manipulation,1
SCAM_0753,Trust me my dear,Can you provide official documentation?,expert_mention,threat,9,critical,4,2025-08-28 07:11:36,0,0,2,0,0,0,2,0,0,0,4,1,threat,1
SCAM_0754,Don't talk to the bank about this,"I have enough money, I don't need to withdraw now",verification,isolation,8,high,4,2025-08-18 17:59:25,0,0,0,0,0,0,0,0,1,0,4,1,isolation,1
SCAM_0755,Currency conversion fee mandatory,I work in cybersecurity and I know these tactics,questioning,isolation,10,critical,3,2025-08-07 07:37:30,0,1,0,0,1,0,2,0,1,1,3,1,isolation,0
SCAM_0756,Currency conversion fee mandatory,I'll think about it,refusing,urgency,6,high,5,2025-03-28 04:54:52,0,1,0,0,1,0,2,0,0,0,5,1,urgency,1
SCAM_0757,Tax clearance certificate fee required,I'll verify with official sources,delaying,threat,10,critical,3,2025-09-11 02:22:50,0,1,0,0,0,0,1,1,0,0,3,1,threat,0
SCAM_0758,Don't talk to the bank about this,I'll check with the bank first,refusing,emotional_manipulation,7,high,5,2025-09-14 17:40:05,0,0,0,0,0,0,0,1,0,0,5,1,emotional_manipulation,1
SCAM_0759,Trust me my dear,There is no such thing as IMF code,refusing,isolation,10,critical,5,2025-08-20 22:50:47,0,0,2,0,0,0,2,0,1,0,5,1,isolation,1
SCAM_0760,Emergency service charge,I prefer to wait for official communication,refusing,urgency,6,high,4,2025-07-31 09:57:25,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0761,Account activation charge,I work in cybersecurity and I know these tactics,delaying,fake_authority,7,high,3,2025-05-25 07:08:40,0,1,0,0,0,0,1,0,1,1,3,1,fake_authority,0
SCAM_0762,Currency conversion fee mandatory,I'll wait for technical support response,verification,isolation,9,critical,5,2025-06-29 12:11:33,0,1,0,0,1,0,2,0,0,0,5,1,isolation,1
SCAM_0763,Urgent payment required to unlock funds,This doesn't make sense,delaying,threat,10,critical,3,2025-08-22 22:43:52,1,1,0,0,0,0,2,0,0,0,3,1,threat,0
SCAM_0764,Follow the instructions exactly,I prefer to wait for official communication,refusing,emotional_manipulation,7,high,5,2025-03-24 02:34:17,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0765,You must pay immediately before expiration,The bank confirmed these requirements don't exist,counter_attack,fake_authority,9,critical,4,2025-10-11 11:45:30,1,1,0,0,0,0,2,1,0,0,4,1,fake_authority,1
SCAM_0766,Tax clearance certificate fee required,The bank confirmed these requirements don't exist,verification,fake_fee,9,critical,5,2025-09-20 05:16:54,0,1,0,0,0,0,1,1,0,0,5,1,fake_fee,1
SCAM_0767,Account activation charge,I'll think about it,delaying,isolation,9,critical,3,2025-04-23 22:52:17,0,1,0,0,0,0,1,0,0,0,3,1,isolation,0
SCAM_0768,I will lose my job if you don't pay,"I have enough money, I don't need to withdraw now",questioning,emotional_manipulation,5,medium,5,2025-08-13 18:28:01,0,1,0,0,0,1,2,0,1,0,5,1,emotional_manipulation,1
SCAM_0769,Currency conversion fee mandatory,I'll check the company's official website,expert_mention,threat,10,critical,4,2025-10-11 20:37:55,0,1,0,0,1,0,2,1,0,0,4,1,threat,1
SCAM_0770,This is a mandatory security procedure,There is no such thing as IMF code,counter_attack,isolation,9,critical,5,2025-05-11 16:35:45,0,0,0,0,2,0,2,0,1,0,5,1,isolation,1
SCAM_0771,Currency conversion fee mandatory,I'll verify with official sources,verification,emotional_manipulation,7,high,4,2025-09-10 02:07:08,0,1,0,0,1,0,2,1,0,0,4,1,emotional_manipulation,1
SCAM_0772,This is your last chance to withdraw,This contradicts standard banking procedures,expert_mention,isolation,10,critical,5,2024-12-25 09:20:52,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0773,This is a mandatory security procedure,I'll check the company's official website,counter_attack,emotional_manipulation,4,medium,4,2025-03-04 16:03:22,0,0,0,0,2,0,2,1,0,0,4,1,emotional_manipulation,1
SCAM_0774,Security deposit needed for verification,Let me verify this with customer service,expert_mention,emotional_manipulation,6,high,4,2025-09-21 06:27:21,0,0,0,0,1,0,1,1,0,0,4,1,emotional_manipulation,1
SCAM_0775,Your account will be blocked if you don't pay,This contradicts standard banking procedures,verification,threat,9,critical,4,2025-11-09 13:49:32,0,1,0,0,0,1,2,0,0,0,4,1,threat,1
SCAM_0776,Your account will be blocked if you don't pay,I'll think about it,counter_attack,fake_fee,10,critical,4,2025-07-02 10:03:40,0,1,0,0,0,1,2,0,0,0,4,1,fake_fee,1
SCAM_0777,Account activation charge,This doesn't make sense,counter_attack,isolation,10,critical,5,2025-04-22 08:16:10,0,1,0,0,0,0,1,0,0,0,5,1,isolation,1
SCAM_0778,Account activation charge,Can you provide official documentation?,counter_attack,threat,9,critical,5,2025-05-16 05:10:26,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0779,Emergency service charge,I'll check the company's official website,delaying,isolation,9,critical,3,2025-08-01 12:21:58,0,1,0,0,0,0,1,1,0,0,3,1,isolation,0
SCAM_0780,Trust me my dear,This contradicts standard banking procedures,questioning,fake_authority,7,high,4,2024-12-07 10:36:23,0,0,2,0,0,0,2,0,0,0,4,1,fake_authority,1
SCAM_0781,Emergency service charge,Can you provide official documentation?,counter_attack,urgency,7,high,5,2025-07-10 20:14:11,0,1,0,0,0,0,1,0,0,0,5,1,urgency,1
SCAM_0782,Tax clearance certificate fee required,There is no such thing as IMF code,refusing,fake_fee,8,high,4,2025-06-06 02:08:45,0,1,0,0,0,0,1,0,1,0,4,1,fake_fee,1
SCAM_0783,There are additional fees required for transaction,This seems suspicious,delaying,fake_authority,9,critical,4,2025-02-28 21:09:22,0,1,0,0,0,0,1,0,0,0,4,1,fake_authority,1
SCAM_0784,This is 100% legitimate process,I'll report to the authorities,verification,emotional_manipulation,5,medium,5,2025-06-13 20:09:11,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0785,I will lose my job if you don't pay,Let me verify this with customer service,expert_mention,fake_fee,8,high,4,2025-01-16 13:21:04,0,1,0,0,0,1,2,1,0,0,4,1,fake_fee,1
SCAM_0786,This is 100% legitimate process,There is no such thing as IMF code,counter_attack,threat,10,critical,4,2025-05-17 20:06:46,0,0,0,0,0,0,0,0,1,0,4,1,threat,1
SCAM_0787,Trust me my dear,Can you provide official documentation?,refusing,fake_fee,7,high,5,2025-06-14 15:20:05,0,0,2,0,0,0,2,0,0,0,5,1,fake_fee,1
SCAM_0788,Security deposit needed for verification,"I'm not in a hurry, I can wait",expert_mention,threat,9,critical,4,2025-04-24 18:05:38,0,0,0,0,1,0,1,0,1,0,4,1,threat,1
SCAM_0789,Currency conversion fee mandatory,I'll think about it,counter_attack,urgency,8,high,5,2025-10-04 11:21:47,0,1,0,0,1,0,2,0,0,0,5,1,urgency,1
SCAM_0790,I will lose my job if you don't pay,I'll verify with official sources,expert_mention,fake_fee,7,high,4,2025-05-10 03:50:17,0,1,0,0,0,1,2,1,0,0,4,1,fake_fee,1
SCAM_0791,Urgent payment required to unlock funds,I need to consult with financial advisor,delaying,emotional_manipulation,4,medium,4,2025-03-21 21:09:26,1,1,0,0,0,0,2,0,0,0,4,1,emotional_manipulation,1
SCAM_0792,Document processing fee,This doesn't make sense,verification,fake_fee,9,critical,4,2025-09-02 12:32:43,0,1,0,0,0,0,1,0,0,0,4,1,fake_fee,1
SCAM_0793,Tax clearance certificate fee required,This doesn't make sense,delaying,isolation,8,high,3,2025-01-25 09:15:18,0,1,0,0,0,0,1,0,0,0,3,1,isolation,0
SCAM_0794,Don't talk to the bank about this,"I have enough money, I don't need to withdraw now",expert_mention,fake_authority,9,critical,4,2025-08-05 00:39:14,0,0,0,0,0,0,0,0,1,0,4,1,fake_authority,1
SCAM_0795,Tax clearance certificate fee required,The bank confirmed these requirements don't exist,questioning,isolation,9,critical,3,2025-07-11 08:37:57,0,1,0,0,0,0,1,1,0,0,3,1,isolation,0
SCAM_0796,Don't talk to the bank about this,I prefer to wait for official communication,delaying,urgency,7,high,4,2025-06-28 10:27:46,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0797,This is 100% legitimate process,Why the rush?,questioning,emotional_manipulation,4,medium,4,2024-12-10 01:56:20,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0798,This is your last chance to withdraw,This doesn't make sense,expert_mention,fake_authority,9,critical,5,2025-04-20 23:44:35,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0799,Tax clearance certificate fee required,I'll check with the bank first,counter_attack,threat,10,critical,4,2025-04-22 19:45:46,0,1,0,0,0,0,1,1,0,0,4,1,threat,1
SCAM_0800,I will lose my job if you don't pay,I'll check the company's official website,refusing,fake_fee,9,critical,5,2025-11-18 10:26:09,0,1,0,0,0,1,2,1,0,0,5,1,fake_fee,1
SCAM_0801,Security deposit needed for verification,There is no such thing as IMF code,counter_attack,emotional_manipulation,7,high,5,2025-07-29 14:24:02,0,0,0,0,1,0,1,0,1,0,5,1,emotional_manipulation,1
SCAM_0802,You need to pay IMF code to withdraw your salary,I'll check the company's official website,refusing,urgency,6,high,5,2025-03-25 10:24:50,0,1,0,0,0,0,1,1,0,0,5,1,urgency,1
SCAM_0803,Account activation charge,This doesn't make sense,delaying,urgency,8,high,3,2025-08-26 15:25:47,0,1,0,0,0,0,1,0,0,0,3,1,urgency,0
SCAM_0804,Currency conversion fee mandatory,Let me verify this with customer service,counter_attack,fake_fee,10,critical,4,2025-05-21 19:01:59,0,1,0,0,1,0,2,1,0,0,4,1,fake_fee,1
SCAM_0805,Security deposit needed for verification,This doesn't make sense,questioning,urgency,8,high,5,2025-09-26 13:02:02,0,0,0,0,1,0,1,0,0,0,5,1,urgency,1
SCAM_0806,Document processing fee,I need to consult with financial advisor,delaying,isolation,9,critical,3,2025-11-05 22:43:25,0,1,0,0,0,0,1,0,0,0,3,1,isolation,0
SCAM_0807,Security deposit needed for verification,"I have enough money, I don't need to withdraw now",refusing,emotional_manipulation,4,medium,4,2025-02-24 02:05:48,0,0,0,0,1,0,1,0,1,0,4,1,emotional_manipulation,1
SCAM_0808,Document processing fee,Why the rush?,expert_mention,fake_authority,8,high,5,2025-10-11 09:13:50,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0809,Follow the instructions exactly,I'll check the company's official website,expert_mention,urgency,8,high,4,2025-09-10 08:11:56,0,0,0,0,0,0,0,1,0,0,4,1,urgency,1
SCAM_0810,This is 100% legitimate process,This is obvious scam,refusing,isolation,9,critical,4,2024-12-17 12:42:30,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0811,Don't talk to the bank about this,This doesn't make sense,verification,urgency,8,high,4,2025-11-22 19:09:21,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0812,Account activation charge,Why the rush?,refusing,urgency,7,high,5,2024-12-11 05:24:37,0,1,0,0,0,0,1,0,0,0,5,1,urgency,1
SCAM_0813,Tax clearance certificate fee required,I'll think about it,delaying,isolation,9,critical,3,2025-02-28 05:40:07,0,1,0,0,0,0,1,0,0,0,3,1,isolation,0
SCAM_0814,Emergency service charge,The bank confirmed these requirements don't exist,delaying,fake_authority,7,high,3,2025-03-23 06:28:03,0,1,0,0,0,0,1,1,0,0,3,1,fake_authority,0
SCAM_0815,Account activation charge,This contradicts standard banking procedures,delaying,urgency,7,high,4,2025-01-03 01:06:06,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0816,Document processing fee,Can you provide official documentation?,counter_attack,urgency,7,high,4,2025-10-21 20:30:44,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0817,You need to pay IMF code to withdraw your salary,There is no such thing as IMF code,expert_mention,threat,9,critical,5,2025-05-09 19:57:33,0,1,0,0,0,0,1,0,1,0,5,1,threat,1
SCAM_0818,This is 100% legitimate process,This doesn't make sense,expert_mention,fake_fee,8,high,4,2025-10-19 01:53:47,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0819,Security deposit needed for verification,I'll verify with official sources,delaying,urgency,9,critical,3,2025-07-14 09:31:40,0,0,0,0,1,0,1,1,0,0,3,1,urgency,0
SCAM_0820,Tax clearance certificate fee required,I'll verify with official sources,counter_attack,threat,10,critical,4,2025-08-15 05:55:58,0,1,0,0,0,0,1,1,0,0,4,1,threat,1
SCAM_0821,This is 100% legitimate process,I'll think about it,verification,threat,9,critical,4,2025-10-28 22:25:54,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0822,You need to pay IMF code to withdraw your salary,I work in cybersecurity and I know these tactics,verification,emotional_manipulation,5,medium,5,2025-08-06 17:19:06,0,1,0,0,0,0,1,0,1,1,5,1,emotional_manipulation,1
SCAM_0823,Currency conversion fee mandatory,"I'm not in a hurry, I can wait",counter_attack,isolation,8,high,4,2024-11-29 10:23:59,0,1,0,0,1,0,2,0,1,0,4,1,isolation,1
SCAM_0824,Don't talk to the bank about this,"I have enough money, I don't need to withdraw now",refusing,fake_authority,9,critical,4,2025-08-02 08:41:06,0,0,0,0,0,0,0,0,1,0,4,1,fake_authority,1
SCAM_0825,Urgent payment required to unlock funds,I'll wait for technical support response,refusing,fake_authority,9,critical,4,2025-03-19 01:51:20,1,1,0,0,0,0,2,0,0,0,4,1,fake_authority,1
SCAM_0826,Don't talk to the bank about this,Can you provide official documentation?,delaying,fake_fee,8,high,4,2025-11-21 01:28:49,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0827,Document processing fee,Let me verify this with customer service,counter_attack,isolation,9,critical,4,2025-07-23 14:41:20,0,1,0,0,0,0,1,1,0,0,4,1,isolation,1
SCAM_0828,Account activation charge,Let me verify this with customer service,delaying,fake_authority,8,high,4,2025-07-27 19:26:58,0,1,0,0,0,0,1,1,0,0,4,1,fake_authority,1
SCAM_0829,International transfer authorization code,I'll think about it,refusing,fake_authority,7,high,5,2024-11-28 06:46:31,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0830,You need to pay IMF code to withdraw your salary,I'll verify with official sources,verification,isolation,10,critical,5,2024-12-29 23:31:59,0,1,0,0,0,0,1,1,0,0,5,1,isolation,1
SCAM_0831,Follow the instructions exactly,I'll wait for technical support response,delaying,urgency,7,high,4,2025-08-28 02:52:07,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0832,This is your last chance to withdraw,I'll think about it,verification,threat,10,critical,5,2025-08-04 04:05:02,0,0,0,0,0,0,0,0,0,0,5,1,threat,1
SCAM_0833,I will lose my job if you don't pay,"I'm not in a hurry, I can wait",expert_mention,emotional_manipulation,7,high,4,2025-07-08 11:13:34,0,1,0,0,0,1,2,0,1,0,4,1,emotional_manipulation,1
SCAM_0834,Tax clearance certificate fee required,I'll report to the authorities,questioning,threat,9,critical,3,2025-06-06 03:34:04,0,1,0,0,0,0,1,0,0,0,3,1,threat,0
SCAM_0835,Follow the instructions exactly,I prefer to wait for official communication,verification,isolation,10,critical,4,2025-01-14 18:10:29,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0836,Don't talk to the bank about this,I'll report to the authorities,verification,fake_authority,8,high,5,2025-03-29 12:57:38,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0837,You must pay immediately before expiration,I'll verify with official sources,expert_mention,isolation,10,critical,5,2025-06-23 08:55:49,1,1,0,0,0,0,2,1,0,0,5,1,isolation,1
SCAM_0838,You need to pay IMF code to withdraw your salary,"I have enough money, I don't need to withdraw now",questioning,threat,10,critical,5,2025-02-19 16:04:37,0,1,0,0,0,0,1,0,1,0,5,1,threat,1
SCAM_0839,Follow the instructions exactly,I'll report to the authorities,refusing,fake_authority,7,high,4,2025-01-22 09:14:10,0,0,0,0,0,0,0,0,0,0,4,1,fake_authority,1
SCAM_0840,You need to pay IMF code to withdraw your salary,Let me verify this with customer service,counter_attack,fake_fee,7,high,5,2025-03-20 21:30:03,0,1,0,0,0,0,1,1,0,0,5,1,fake_fee,1
SCAM_0841,Document processing fee,Can you provide official documentation?,verification,threat,10,critical,5,2025-01-14 11:16:31,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0842,Tax clearance certificate fee required,This contradicts standard banking procedures,expert_mention,threat,9,critical,5,2025-04-19 02:26:22,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0843,Trust me my dear,The bank confirmed these requirements don't exist,verification,threat,9,critical,4,2025-09-18 01:08:18,0,0,2,0,0,0,2,1,0,0,4,1,threat,1
SCAM_0844,Account activation charge,I prefer to wait for official communication,questioning,urgency,7,high,5,2025-08-29 15:35:02,0,1,0,0,0,0,1,0,0,0,5,1,urgency,1
SCAM_0845,Don't talk to the bank about this,I work in cybersecurity and I know these tactics,refusing,fake_fee,8,high,4,2025-11-17 11:00:33,0,0,0,0,0,0,0,0,1,1,4,1,fake_fee,1
SCAM_0846,Follow the instructions exactly,I work in cybersecurity and I know these tactics,counter_attack,fake_authority,8,high,4,2024-12-17 10:35:40,0,0,0,0,0,0,0,0,1,1,4,1,fake_authority,1
SCAM_0847,Follow the instructions exactly,I work in cybersecurity and I know these tactics,questioning,fake_authority,7,high,4,2025-11-08 23:43:11,0,0,0,0,0,0,0,0,1,1,4,1,fake_authority,1
SCAM_0848,There are limited offers today only,This is obvious scam,questioning,isolation,8,high,5,2024-12-25 01:47:12,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0849,This is your last chance to withdraw,Let me verify this with customer service,questioning,urgency,8,high,5,2025-11-12 15:15:01,0,0,0,0,0,0,0,1,0,0,5,1,urgency,1
SCAM_0850,Security deposit needed for verification,I'll think about it,delaying,fake_authority,9,critical,3,2025-03-16 23:39:46,0,0,0,0,1,0,1,0,0,0,3,1,fake_authority,0
SCAM_0851,Trust me my dear,I prefer to wait for official communication,refusing,fake_fee,10,critical,4,2025-08-20 19:58:50,0,0,2,0,0,0,2,0,0,0,4,1,fake_fee,1
SCAM_0852,This is your last chance to withdraw,I'll wait for technical support response,questioning,emotional_manipulation,7,high,3,2025-04-01 00:50:19,0,0,0,0,0,0,0,0,0,0,3,1,emotional_manipulation,0
SCAM_0853,This is 100% legitimate process,I need to consult with financial advisor,counter_attack,emotional_manipulation,5,medium,4,2025-09-18 12:33:58,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0854,Don't talk to the bank about this,This seems suspicious,expert_mention,fake_fee,9,critical,4,2025-10-11 04:27:21,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0855,Document processing fee,This contradicts standard banking procedures,verification,fake_authority,7,high,5,2024-12-27 19:34:49,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0856,Your account will be blocked if you don't pay,There is no such thing as IMF code,delaying,urgency,9,critical,4,2025-10-07 01:02:27,0,1,0,0,0,1,2,0,1,0,4,1,urgency,1
SCAM_0857,Account activation charge,Can you provide official documentation?,questioning,threat,10,critical,4,2025-02-08 21:25:18,0,1,0,0,0,0,1,0,0,0,4,1,threat,1
SCAM_0858,You must pay immediately before expiration,"I'm not in a hurry, I can wait",counter_attack,threat,10,critical,4,2025-04-16 02:10:58,1,1,0,0,0,0,2,0,1,0,4,1,threat,1
SCAM_0859,Security deposit needed for verification,I'll check the company's official website,questioning,fake_authority,9,critical,3,2025-03-23 01:14:34,0,0,0,0,1,0,1,1,0,0,3,1,fake_authority,0
SCAM_0860,Account activation charge,"I'm not in a hurry, I can wait",verification,urgency,7,high,4,2025-09-30 19:57:58,0,1,0,0,0,0,1,0,1,0,4,1,urgency,1
SCAM_0861,Urgent payment required to unlock funds,This is obvious scam,counter_attack,fake_authority,9,critical,5,2025-02-11 04:15:46,1,1,0,0,0,0,2,0,0,0,5,1,fake_authority,1
SCAM_0862,Follow the instructions exactly,I prefer to wait for official communication,verification,fake_fee,8,high,5,2025-04-05 03:32:20,0,0,0,0,0,0,0,0,0,0,5,1,fake_fee,1
SCAM_0863,Document processing fee,I work in cybersecurity and I know these tactics,delaying,emotional_manipulation,7,high,3,2025-08-27 11:23:42,0,1,0,0,0,0,1,0,1,1,3,1,emotional_manipulation,0
SCAM_0864,I will lose my job if you don't pay,I'll check with the bank first,expert_mention,fake_fee,9,critical,5,2025-02-15 04:03:30,0,1,0,0,0,1,2,1,0,0,5,1,fake_fee,1
SCAM_0865,Trust me my dear,There is no such thing as IMF code,counter_attack,emotional_manipulation,4,medium,4,2025-01-19 09:43:23,0,0,2,0,0,0,2,0,1,0,4,1,emotional_manipulation,1
SCAM_0866,Don't talk to the bank about this,I need to consult with financial advisor,expert_mention,isolation,9,critical,5,2025-05-20 18:52:26,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0867,This is a mandatory security procedure,I need to consult with financial advisor,delaying,fake_authority,7,high,3,2025-06-24 18:45:47,0,0,0,0,2,0,2,0,0,0,3,1,fake_authority,0
SCAM_0868,Document processing fee,I'll wait for technical support response,questioning,urgency,6,high,4,2025-05-16 01:07:40,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0869,You need to pay IMF code to withdraw your salary,I work in cybersecurity and I know these tactics,verification,urgency,8,high,5,2025-07-10 04:16:04,0,1,0,0,0,0,1,0,1,1,5,1,urgency,1
SCAM_0870,Don't talk to the bank about this,I'll report to the authorities,counter_attack,fake_fee,10,critical,4,2025-08-29 08:26:54,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0871,There are limited offers today only,I prefer to wait for official communication,verification,threat,10,critical,4,2025-09-01 00:20:46,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0872,International transfer authorization code,"I'm not in a hurry, I can wait",refusing,isolation,10,critical,4,2025-10-05 16:55:36,0,0,0,0,0,0,0,0,1,0,4,1,isolation,1
SCAM_0873,Urgent payment required to unlock funds,I prefer to wait for official communication,expert_mention,fake_fee,9,critical,4,2025-06-14 20:37:07,1,1,0,0,0,0,2,0,0,0,4,1,fake_fee,1
SCAM_0874,This is 100% legitimate process,I prefer to wait for official communication,verification,fake_fee,9,critical,4,2025-06-11 03:20:12,0,0,0,0,0,0,0,0,0,0,4,1,fake_fee,1
SCAM_0875,Don't talk to the bank about this,The bank confirmed these requirements don't exist,counter_attack,threat,9,critical,5,2025-09-09 16:19:14,0,0,0,0,0,0,0,1,0,0,5,1,threat,1
SCAM_0876,Security deposit needed for verification,I'll think about it,verification,fake_authority,9,critical,5,2025-05-29 13:55:12,0,0,0,0,1,0,1,0,0,0,5,1,fake_authority,1
SCAM_0877,You must pay immediately before expiration,"I have enough money, I don't need to withdraw now",refusing,threat,9,critical,4,2025-04-12 15:12:34,1,1,0,0,0,0,2,0,1,0,4,1,threat,1
SCAM_0878,Tax clearance certificate fee required,I prefer to wait for official communication,counter_attack,isolation,10,critical,4,2025-11-10 02:36:08,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0879,There are limited offers today only,This seems suspicious,expert_mention,emotional_manipulation,7,high,4,2025-02-18 07:49:52,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0880,I will lose my job if you don't pay,The bank confirmed these requirements don't exist,verification,fake_authority,8,high,4,2025-02-02 19:50:58,0,1,0,0,0,1,2,1,0,0,4,1,fake_authority,1
SCAM_0881,Follow the instructions exactly,The bank confirmed these requirements don't exist,verification,urgency,9,critical,5,2025-10-28 00:38:09,0,0,0,0,0,0,0,1,0,0,5,1,urgency,1
SCAM_0882,Your account will be blocked if you don't pay,I'll verify with official sources,delaying,fake_fee,7,high,4,2025-01-13 20:53:13,0,1,0,0,0,1,2,1,0,0,4,1,fake_fee,1
SCAM_0883,There are limited offers today only,This seems suspicious,refusing,isolation,10,critical,4,2025-10-13 06:16:51,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0884,I will lose my job if you don't pay,This doesn't make sense,refusing,fake_fee,8,high,4,2025-11-15 01:47:03,0,1,0,0,0,1,2,0,0,0,4,1,fake_fee,1
SCAM_0885,Emergency service charge,"I'm not in a hurry, I can wait",verification,urgency,8,high,4,2025-07-25 20:47:17,0,1,0,0,0,0,1,0,1,0,4,1,urgency,1
SCAM_0886,Document processing fee,This contradicts standard banking procedures,delaying,fake_fee,10,critical,3,2025-01-16 06:13:30,0,1,0,0,0,0,1,0,0,0,3,1,fake_fee,0
SCAM_0887,Your account will be blocked if you don't pay,The bank confirmed these requirements don't exist,counter_attack,urgency,8,high,4,2024-12-06 05:42:31,0,1,0,0,0,1,2,1,0,0,4,1,urgency,1
SCAM_0888,This is 100% legitimate process,I'll verify with official sources,delaying,isolation,9,critical,4,2025-01-04 18:01:23,0,0,0,0,0,0,0,1,0,0,4,1,isolation,1
SCAM_0889,Account activation charge,I need to consult with financial advisor,verification,isolation,10,critical,4,2024-12-11 06:39:21,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0890,Account activation charge,I'll check with the bank first,questioning,emotional_manipulation,5,medium,4,2025-09-11 10:43:44,0,1,0,0,0,0,1,1,0,0,4,1,emotional_manipulation,1
SCAM_0891,Don't talk to the bank about this,I'll verify with official sources,questioning,threat,10,critical,3,2025-01-31 04:40:30,0,0,0,0,0,0,0,1,0,0,3,1,threat,0
SCAM_0892,This is your last chance to withdraw,This doesn't make sense,delaying,emotional_manipulation,5,medium,3,2025-04-24 21:22:08,0,0,0,0,0,0,0,0,0,0,3,1,emotional_manipulation,0
SCAM_0893,Security deposit needed for verification,I'll check with the bank first,counter_attack,isolation,8,high,5,2025-07-15 07:52:00,0,0,0,0,1,0,1,1,0,0,5,1,isolation,1
SCAM_0894,You must pay immediately before expiration,I'll wait for technical support response,questioning,urgency,8,high,4,2025-01-17 03:01:45,1,1,0,0,0,0,2,0,0,0,4,1,urgency,1
SCAM_0895,This is a mandatory security procedure,I'll wait for technical support response,counter_attack,urgency,6,high,4,2025-03-24 04:50:51,0,0,0,0,2,0,2,0,0,0,4,1,urgency,1
SCAM_0896,This is your last chance to withdraw,This seems suspicious,expert_mention,fake_fee,7,high,5,2025-02-23 08:27:50,0,0,0,0,0,0,0,0,0,0,5,1,fake_fee,1
SCAM_0897,Document processing fee,I'll check with the bank first,delaying,emotional_manipulation,5,medium,3,2025-05-31 02:54:29,0,1,0,0,0,0,1,1,0,0,3,1,emotional_manipulation,0
SCAM_0898,Don't talk to the bank about this,I'll think about it,expert_mention,urgency,7,high,4,2025-09-08 15:21:39,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0899,This is a mandatory security procedure,This seems suspicious,counter_attack,fake_authority,8,high,5,2025-09-13 19:43:20,0,0,0,0,2,0,2,0,0,0,5,1,fake_authority,1
SCAM_0900,Document processing fee,There is no such thing as IMF code,counter_attack,fake_authority,9,critical,4,2024-12-22 06:31:10,0,1,0,0,0,0,1,0,1,0,4,1,fake_authority,1
SCAM_0901,International transfer authorization code,I prefer to wait for official communication,refusing,emotional_manipulation,6,high,5,2025-10-18 01:50:21,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0902,Urgent payment required to unlock funds,I'll report to the authorities,delaying,emotional_manipulation,5,medium,3,2025-01-18 02:36:58,1,1,0,0,0,0,2,0,0,0,3,1,emotional_manipulation,0
